Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,sarcasm
today is apparently piss justin moore off day how many sassy comments did i make today more than youd expect #sassy #sarcastic #toodles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@liamch88 yeah  playing well #optimism,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
autocorrect changes em to me which i resent greatly,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
is it bad that kurt is literally me ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@sexenheimer just saw a punk too possibly the same onewho knows what with all the patches and studs its hard to tell them apart #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@serendipity127 @zombiecalorie @angeleyes66 im sensing a theme here tho lol #angry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
i am often disturbed by what some people find appropriate or acceptable its not funny nor cute that adults find this stuff humorous #sad,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@jendaisy72 @mrmikecalta @rxhahn i still think its funny that i was blocked  by #btlsradio #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@salmondelicious @bigdickkishibae i lost it at 18 like really not a big deal dont worry about trivial shit like that,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@iamsrk whats up w the gender bias #indignant this fancypants saddlers daughter will opt for the leather jacket thank you very much,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
while we focus on issue of #ipca @ihfokids indulges in #intimidation @bringroshnihome @childrensissues @meaindia @ministrywcd #stopcruelty,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@thatguyykyy doesnt this tweet negate that #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@stitchescaniff @carterreynolds oooh so much fun being alone with a sexual offenderwow #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sheilacustis we dont expect women to be violent amp discourage it its really about how were raising our boys,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
@ddanddeltaboys will be playing in the bridge bar @rameltonwhatson this sat 24th sept #blues #rhythmandblues #ramelton #donegal,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@holden checking out your journal and followed through to this link   httptcovhzmgdtgax where 2 of 3 comments are spam #irony @katemfd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
oh the #irony is strong in this one  effed and wreked  #karma  httpstcox8kir8dis8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i swear i got anger issues but my heart big af,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@thealexvalle tio valle please wnf grudge match @anti with low tier god,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@itdominiccoyle @irishtimesbiz between barroso going to goldman and this the @eucommission is getting a very serious self inflicted problem,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5am blues while riding a cab homen my belly is much bigger than the rest of my bodyn but i couldnt be preggyn how to lose it in a day,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@lutajobe yeah can expect health monster to keep growing if we continue to let obesitychronic disease swallow the budget #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"we exiled people who used the n word and here we are donald trump running to be potus while calling mexicans thugs and rapists
#ironic",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i have to finish what i started #irony vine by @calebnatale httpstco73kwp2mqci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
to shake and my mouth was chattering and i couldnt take right because all of my body was trembling so i went outside,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
another l on the board we just cannot match up on paper with these teams at the moment and its showing on the field onto denver ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
im just a fuming ball of anger today ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
the bitter the battle the sweeter the victory,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
#ironic how this happens as soon as the #lafayette shootingwonder which one will get more air time httpstcosfzua3wz52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mntwinkie @doritos didnt you just do exactly that #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sphiwememelaits badi am fearing for my life,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
people often grudge others what they cannot enjoy themselves,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@eclecticbrotha thanks big bro its shake and bake and you helped,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@nhlexpertpicks @usahockey usa was embarrassing to watch when was the last time you guys won a game  #joke,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
love it when places reserve the right to charge you if youre late but they keep you waiting #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
migraine hangover all day stood up to do dishes and now im exhausted again gad depression amp chronic pain #anxiety #depression #pain,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
rooney shocking attempted cross,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
starting to get butterflies in our tummies about tomorrowwho will win #nervous @ipmcogsawards,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
said it before and ill say it now america is really fortunate that black people only want equality and not revenge,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
now playing yung fav song ni chavs #sober ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
@katrinadougan ive went roght in the huff deleted the episode out of anger n everything regret it now,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
root canal therapy has had a bad reputation in the past but new technology has allowed more comfortable procedures #smile #dental,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
"httptcoamqnusdpr5
animal cruelty in qld 
#rspca had 100 years to stop this
ban pets amp animals in qld 
#sarcasm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@localblactivist im always a little bit weary of speaking up because 1 i dont want to hijack the convo  as an lgbt person ive seen,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
my #photocoment on #timemagazine #cover about #bush and #clinton quality #photography though #sarcasm #satire httptcooh6gfdf4zl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
what a sad day1st day of falli dont dislike falli just love summer #firstdayoffall #goodbyesummer #sadness #bathingsuitsforever,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
if you think youre good to go already dont worry about it,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
the apocalypse has hit our gym and its  nothing what i thought it would benneveryone is wearing vests what if its contagious ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
good morning chirpy #springequinox and your pensive sister #autumnequinox a perfect day however it is expressed  #thebeautyofbalance,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@fraserkeegan just had a steak pie supper ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@benshapiro @cbsnews sure does #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
loving  #pitch so far   @pitchonfox @globaltv  #chills #smiling,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
earthlike planet discovered by scientists who dont even like earth #irony  httpstcoh6jqyke9hf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
this is in mogadishu amp some kenyans do not want to work in nep #irony  @sossionsgknut @alexchamwada  httpstcoesxymwnc9x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@cnnmoney oh no apple didnt get enough money #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@jeffersonlake speaking of ex cobblers saw ricky holmes at charlton last week tracking back amp defending i dread seeing gorre on ball,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i love that tay amp tiff are just sitting at my house while im at work ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
@vtchakarova @edmcgrath give it time the meddling and intervention by the us will work eventually #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the ghost of stefano reflects on the grim indignity of being murdered by corrupt cops in faux love #days,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@rvagamebreak @gahsbasketball @gajagsfootball  ngo jags i think we have a good shot of beating deep run tomorrow #revenge,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
projection is perception see it in someone else you also at some level have that within you #anger ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
in bridgeton for as it turns out no reason whatsoever excellent #sarcasm #obviously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mate the thing i get excited about in my profession are mad a client said she opened her bowels im rejoicing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
love hearing the pharmaceutical sales rep share with the staff at my doctors office is her biggest account glad to contribute #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the rage has died down,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"this isnt the america they promised my ancestors when they swam over here

#sarcasm

#crushedit 
#blacklivesmatter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@gibberman10 @scotthoward42 any of yall remember when mlb tried a futuristic jersey those were all ,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i just love disassociating  #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
harking back to 2012  dts challenge to @potusi will givedt a hearty thank youif he will release his tax returns,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i dont know why everyone is pretending to be sad about angelina and brad everyone knows his dumb ass shouldve stayed with jennifer,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
#insurance #claim #irony rt @poppabazow @daveramsey this is why you follow the baby steps in order httptcoar8ndrox1r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@everycolorbot more like every color looks the same #triggered #colorblind ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
with a jovial trump on his ass don king just publicly told a crowd that we need him because you will always be a nigger  #fucktrump,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
new rx glassesbumping into everything #ironic #ouch #nerd httptcorhkp4jbwa4 httptcogdi3ifkjfq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#pnpcbc @rosiebarton citizens are taking their govt to court to protect selves fr his gvots safety law doesnt blaney get #irony ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the world needs more laughter more love and a little more of you  rm drake,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted  #shocking #junk #trash,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
#johnrussellhouser who shot up the movie theater in #louisiana was showing #trainwreck the #irony is #hilariously #terrible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i was in annan this morning #irony #petrofactrainingcup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
morning all of course it is sunny on this monday morning to cheerfully welcome us back to work,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@translink @christyclarkbc httptcozw5axji5ig im sure glad you listened to the public and quit wasting our money #sarcasm #bcpoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
thats the way we solve problems @stagend #it #coffee #sarcasm #solution #bookentertainers httptcorweg2wiyo9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@casillasbreanna awe thanks girl ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
good morninglets start with a smilenlets enjoy life in a cheerful wayndont worry be happy,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
@tdsnation i watch all your videos but i like madden better,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
biggest #irony so far on twitter till days #salmanstandsclear  salman n clear  extreme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
cant wait to start reading mentions about the iphone 7 on my feed every couple of seconds #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@flanneljedi this is why i drink and watch youre the worst as a way to cheer myself up,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
i like how i have to force myself to do productive things #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@phil500 nso sadden nspunky a beautiful dogna sad story a lovely happynan loved dog nplay little one have fun younare so loved,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0
@bitchesthecat look at those teef #growl,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@zenbossbrannan3 calling someone an idiot while barely being able to form sentences and spell is a bit ridiculous dont you think #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"oh hey look decker watts being a gradea bag of fucking dicks

what a surprise color me shocked #sarcasm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
cole hamels throws a no hitter against the @cubs and next week he could be pitching for the @cubs #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@hillaryclinton did you see the gleeful look on @realdonaldtrump s face when criminal don king used the n word to denigrate blacks,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
summer officially ends today #sadness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
i am their fury i am their patience i am a conversation,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@imeboni @davinatolle @johncoulombe @davidtolle1 @bellaaoliver07 dont you walk around bbay all day stoned #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
please note #sarcasm in the above before crucifying me im one of you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
loving @challengesophie @tedx talk #challenge  #map #inspiration #stayunstoppable,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
day 9 and i am elated because im taking pto tomorrow so im doneeeee but,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@parisdennard why should i listen to someone with a tie like that #awful,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@dispensaryfree pot using gangsters live on my street i was terrified i approached them and they offered me pizza lets get them #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
made my day #yfccamp #northbay #fffr #ironic httpstcojh2ll3w3jf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
loving jason manfords criticism of cheating husbands on #thelastleg #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
playing at september 21 2016 at 0930pm demetria taylor  #blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
 used as a pawn in this red womans game for now try not to fret and act as if nothing is amiss this is a royal  @theladyofglenco,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
waking up at 500 am thanks school #hhs #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@montelwilliams if this ban goes through it will harm so many people disabled veterans people who have #chronicpain #anxiety #iamkratom,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@justinamash @jononthehill a congressional press secretary referring to a congressmans career as do nothing  #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the animals the animalsntrap trap trap till the cage is fullnthe cage is full stay awakenin the dark count mistakes,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@cnn amp @donlemon must be rejoicing ovet #charlotte protests n#northcarolina,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
you are a nun amp you want to become a doctor but you wont sacrifice symbolism for peoples lives #irony #religion #aipmt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
whats with all pre industrial revolutionesque footwear you guys tryin out for grapes of wrath today,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
@brianabanksxoxo i send ya a few #playful nibbles ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i feel bad for actors whos only big break comes in a adam sandler movie #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
so according to my twitter wwe has been doing racist homophobic and sexist things for decades   huh imagine that  #sarcasm  #hulkhogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
things that make you laugh  #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
unruly kids at 8am in the morning #nothanks ripping the flower beds up by the roots while their parents watch #shocking,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
"i went to the dentist the other day and its true
the top dentist award comes on a little plaque #ironic  httptcoit180vc4vm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i keep feeling the heaviness on my left hand and look down and i am in awe every single time  #notusedtoit #imafiance #wut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
this qampa is awesome too bad that it doesnt match my requirements even with so i need to think httptcogf5bvcisqt #sql #think #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
yeah but all your loved ones who didnt make it were not worthy #sarcasm @leeevans999 @campusevangel @ttderandere @buffsblg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bbctalkback nhs nurse hurts shoulder in work and has to go private to get it fixed to avoid years out of work #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@gamegrumps thank you so much for coming to detroit im going to sob joyful rainbows now brb,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
@patvpeters @freebeacon quite the response of retaliation from weiner in getting revenge on huma amp hillary clam diggingn#allscumbags,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@rippoohsavage u know ion play that shit bout my weary brother,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@leepg nnlike a rabid dog i pulled out the backs of my cupboards looking for a bakewellfound a french fancie amp a mini batternburg #winner,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@davidwpww @trumphitler you mean mean people like some tosser that likens donald trump to a genocidal maniac #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i told my chiropractor im here for a good time not a long time when he questioned my habits and yet again i have unnerved a doctor,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
hey folks sorry if anything offensive got posted on here yesterday my account got hacked all fixed now though i hope  #angry #annoyed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
#ahs6 every 5 minutes ive been saying nope nope id be gone by now move or gtfo so thank you for the #fear,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
#aillis #511 #11 toneytone #irony httpstcoeaqbjjj1ul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
eating hot tamales because im in a bad mood i cope with stress so well #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
staying strong to stay strong #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
warning i am a sensitive angry insecure baby today but ugh why do people at large either hate or ignore me bc it is literallythe worst,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
arabic restaurants filled with indians and indian restaurants filled with arabs #irony #dubai #truestory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
people fuckin irritate me,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
while i was walking a little boy in a red shirt56 years of age shouting from a distance of 3 meters in a jovial manner saying,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
@taylastjames it happens and vegas isnt the only origin thats prevelant #sadly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
be joyful in hope patient in affliction faithful in prayer romans 1212,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
im totally shocked by all of this too #sarcasm  httpstco3cqtgmcxih,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mrtopstep i am going to turn on cnbc to see just how bearish i need to be #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
goddamn headache #anger,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
set a goal to achieve something thats so big so exhilarating that excites you amp scares you at the same time n #bobproctor,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
i think they may be #offended,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
the liberal outrage over don king saying the nword really angers me the white yuppie progressives can go fuck themselves shame on blacks,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
notice the song called charged up  but drake rapping mad calm talking his shit ctfuuu #irony he not worried bout meek at all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
